IPC,ApplicationDate,Region
H02K16/02 | B64C11/48 | B64C27/12 | H02K7/14 | H02K13/00 | B64C27/10 | H02K7/00 | H02K11/33,2020008025,加拿大
H01R39/08 | H02K7/18 | H02K13/00 | H02K23/60 | B64D41/00,2020008025,欧洲专利局
H02K7/00 | H02K11/33 | H02K7/14 | H02K13/00,2020008025,欧洲专利局
H01R39/08 | H02K7/18 | H02K13/00 | H02K23/60 | B64D41/00,2020008025,欧洲专利局
H02K7/00 | H02K11/33 | H02K7/14 | H02K13/00,2020008025,欧洲专利局
G01C11/02 | G01S19/14 | H04N7/18 | B64C39/02,2020008026,中国
F01K27/00 | F01K25/08 | F01K25/10 | F01K7/32,2020008026,中国
0,2020008026,美国
B64C25/36 | B60K7/00 | B60K17/04,2020008026,中国
B64C25/36 | B60K7/00 | B60K17/04,2020008026,中国
B64D27/02,2020008026,欧洲专利局
B64D27/02 | B64D27/24 | B64D31/02,2020008026,欧洲专利局
B64G1/22 | B64G1/52,2020008027,中国
B64D45/02 | B64C3/00 | H02G13/00 | H05K9/00,2020008027,韩国
F02C9/00 | B64D27/24,2020008027,美国
F02C9/00 | B64D27/24 | B64D27/02,2020008027,美国
B64D45/00 | B60L53/80 | B64D27/24 | B64C29/00 | H04L29/08,2020008027,美国
G01M15/14 | F02C9/28,2020008027,世界知识产权组织
F25B1/00 | B64D1/02 | B64D13/00,2020008028,巴西
0,2020008028,英国
F02C7/32 | B64D13/02 | B64D13/04 | B64D13/08 | F02C7/36 | F02C9/28,2020008028,英国
0,2020008028,意大利
B60L58/26,2020008028,奥地利
B60L58/26,2020008028,欧洲专利局
B60L58/26,2020008028,欧洲专利局
B60L58/26,2020008028,欧洲专利局
B63B1/26 | B63B1/28,2020008030,中国
B66F7/00 | B66F7/28 | F26B21/00 | B02C18/10 | B02C18/18 | B64F5/30,2020008030,中国
B60F5/00 | B62K13/00,2020008031,俄罗斯
H02K7/18 | B60F5/02 | B62J45/00 | B62K13/00 | B62M7/12 | B64C27/08 | B64C37/00 | H02K21/26 | H02K7/14 | H02K99/00,2020008031,韩国
B64D35/06 | B64C27/14,2020008031,俄罗斯
B64D27/02 | F02C9/00,2020008031,美国
0,2020008031,美国
B64D45/00 | B64D25/00,2020008031,中国
B64C27/10 | B64C27/12 | B64C27/80 | B64D27/24 | B64C27/32,2020008031,美国
B64C27/14 | B64D27/24 | B64C27/10 | B64D27/02,2020008031,美国
B64F1/22,2020009001,中国
B33Y30/00 | B23K9/04 | B23K26/342 | B23K26/70 | C21D9/50,2020009002,俄罗斯
B64D15/12 | B64D15/10 | B64D15/06 | H05B3/84 | C23C14/20 | C23C14/35,2020009003,中国
A01G23/091 | G06V20/10,2020009003,芬兰
A01G23/091 | G06V20/10,2020009003,芬兰
G05B19/042,2020009003,中国
G05B19/042,2020009003,中国
B25B11/00,2020009004,中国
F02C7/32 | F01D15/10 | F02C7/045,2020009004,法国
F02C7/32 | F01D15/10 | F02C7/045,2020009004,法国
B26D7/02 | B26D7/00 | B21D43/00 | B21D43/04,2020009004,中国
B64C11/32 | B64C11/44 | B64C27/16,2020009004,法国
H01M2/10 | H01M10/48 | H01M10/42 | B64D27/24,2020009004,美国
H01M50/20 | H01M10/48 | B64D27/24 | H01M10/42,2020009004,美国
B64D27/24 | F01D15/10,2020009004,美国
G06F30/15 | G06F30/20 | B64D27/02 | B64D31/00 | G06F111/04 | G06F111/06,2020009007,中国
B64D27/02 | B64D31/00 | B64C27/22,2020009007,中国
B64D27/02 | B64D31/00 | B64C27/22,2020009007,中国
B60R16/03 | H02M7/00 | H02M7/48,2020009007,美国
0,2020009007,英国
B64C3/32 | B64D27/02 | B64D27/24,2020009007,英国
B64C3/32 | B64D27/02 | B64D27/24,2020009007,英国
B64C25/60 | F16F9/53,2020009008,法国
B64C25/60 | F16F9/53,2020009008,法国
B64D15/22 | B64D15/12,2020009008,中国
B64C39/02,2020009008,巴西
B64C27/08 | B64C35/00,2020009008,中国
F01K23/02 | F01K23/06 | F01K25/10 | F01D15/10,2020009009,中国
H01C1/02 | H01C1/14,2020009009,中国
B64D45/00,2020009009,美国
G01N27/00 | G01R29/24 | G01M15/14,2020009009,俄罗斯
B23B47/28,2020009010,中国
B23Q3/06 | B23B41/00,2020009010,中国
B23B41/00 | B23B47/28,2020009010,中国
B23B41/00 | B23Q3/06,2020009010,中国
B64C25/26,2020009010,法国
B64C25/26,2020009010,法国
A63H27/18 | G09B25/00,2020009010,中国
F42B10/64 | F41G9/00 | F42B15/01 | G01B21/22,2020009010,韩国
B25B21/00 | B25F5/00,2020009010,中国
B64C39/00 | B64C19/00 | G01R29/14,2020009010,中国
A63H27/00 | B64C9/16 | B64C9/24 | G06F17/13 | B64C9/14,2020009011,印度
G05B23/02 | B64F5/60,2020009011,中国
H01M10/615 | H01M10/62 | H01M10/633 | H01M10/657,2020009011,中国
B64C29/00 | B64C9/16 | B64C27/52,2020009011,澳大利亚
B64C29/00 | B64C9/16 | B64C27/52,2020009011,澳大利亚
B64C29/00 | B64C9/16 | B64C27/52,2020009011,澳大利亚
B64C29/00 | B64C9/16 | B64C27/52,2020009011,澳大利亚
B60L53/30 | A62C3/07 | A62C3/16 | A01K63/00 | F03B13/00 | B01D47/02,2020009013,中国
G05D1/04 | H04B1/40,2020009014,中国
H02M7/00 | H01L31/00 | B64G1/00,2020009015,俄罗斯
B64D41/00 | H01M8/04 | H01M8/04089 | H01M8/04014 | H01M8/04082 | B64D27/24,2020009015,欧洲专利局
B64D31/00 | B64D27/24 | B64D35/04 | B64D35/08 | B64C27/32,2020009015,美国
B64D27/02 | B64D35/08 | B64D35/04 | B64D35/02,2020009015,世界知识产权组织
B64C29/00 | B64D27/24 | B64D41/00 | B64C1/00,2020009015,美国
B64D37/30 | B64C1/00 | B64D41/00 | B64U30/10 | B64U50/13 | B64U50/19 | B64C29/00 | B64D27/24,2020009015,美国
H01M8/0236 | H01M8/0258,2020009016,德国
B64C39/02 | B64C19/00 | G05D1/06,2020009016,俄罗斯
B64D11/00,2020009016,中国
B64D33/00 | B64D13/08,2020009016,中国
G01R31/12 | G01R31/52 | G01R27/02,2020009016,中国
G01R31/12 | G01R31/52 | G01R27/02,2020009016,中国
B64C1/06 | B64C9/00 | B64C33/02,2020009018,中国
F25D17/04 | A61L9/20 | A61L9/015 | A61L9/00 | A61L2/10 | A61L2/20 | A61L2/16 | A61L101/06,2020009018,中国
F02K3/06 | F02C7/00 | F02K5/00,2020009018,法国
F02K3/06 | F02C7/00 | F02K5/00,2020009018,法国
H04B7/185 | B64D27/24 | B60L53/80,2020009018,中国
B64D15/16 | B64D15/22,2020009018,美国
B64D15/16 | B64D15/22,2020009018,美国
0,2020009020,美国
B64F1/22 | B62D53/00 | B60P3/11,2020009021,中国
H01B9/00 | H01B11/22 | H01B7/00 | H01B7/08 | H01B7/295 | H01B9/02 | H01B11/10 | H01B7/29 | H01B7/28 | H01B7/02 | H01B3/30,2020009021,中国
F41G7/26,2020009021,俄罗斯
H02K9/20 | F01D1/04 | F01D9/02 | F01D25/12 | F01D25/26 | F04D29/58 | H02K5/20,2020009021,美国
H02K9/20 | H02K5/20 | F04D29/58 | F01D25/26 | F01D25/12 | F01D9/02 | F01D1/04 | H02K9/19 | B64D27/24 | B64D27/02,2020009021,美国
H01M10/42 | H01M10/44 | H01M10/48 | H02J7/00 | B64C39/02 | B64D27/24,2020009022,中国
B66C13/40 | B66C13/44,2020009022,中国
F02M27/08 | B01D19/00 | B01D53/22 | B01J19/10 | F23K5/08 | F02C7/22,2020009022,俄罗斯
H02J50/20 | H02J50/80 | H04W84/18,2020009022,中国
H02J50/20 | H02J50/80 | H04W84/18,2020009022,中国
G06K9/00 | G06K9/62 | G01H1/00,2020009022,中国
B64F1/32,2020009022,日本
B64F1/32 | B64C1/22 | B64C1/30 | B64C29/00 | B64C39/02 | B64C39/04,2020009022,中国
B64F1/32 | B64C1/20 | B64C39/02 | G05D1/00,2020009022,美国
B64F1/32,2020009022,世界知识产权组织
B64F1/32 | B64C1/22 | B64C1/30 | B64C29/00 | B64C39/02 | B64C39/04,2020009022,世界知识产权组织
B64F1/32 | B64C1/22 | B64C1/30 | B64C29/00 | B64C39/02 | B64C39/04,2020009022,欧洲专利局
B64F1/32 | B64C1/22 | B64C1/30 | B64C29/00 | B64C39/02 | B64C39/04,2020009022,欧洲专利局
G09B9/00 | G09B25/00 | G06F3/041 | G09F27/00,2020009023,中国
G09B9/00 | G09B25/00 | G09F9/33 | G09F27/00,2020009023,中国
B64C5/08,2020009023,中国
H02K16/02 | H02K3/47 | H02K5/173 | H02K7/08 | B64D27/24,2020009023,美国
H02K16/02 | H02K3/47 | H02K7/08 | B64D27/24 | H02K5/173,2020009023,美国
B25B11/00 | B64F5/40,2020009024,中国
B64C27/08 | B64C27/12 | B64D27/24,2020009024,中国
B64C27/08 | B64C27/12 | B64D27/24,2020009024,中国
H01F41/04 | H01F41/12 | H01F6/06 | B64D27/24,2020009024,美国
F02C9/42 | F02C6/14 | F01D11/24 | B64D27/02,2020009024,美国
H02K5/04 | H02K7/116 | H02K7/108 | F16K31/04 | F16K31/53 | F16K27/00,2020009025,中国
B64C13/50,2020009025,中国
B64C13/50,2020009025,中国
B64C11/44,2020009025,中国
F02C7/057,2020009025,中国
0,2020009025,美国
H02M1/32 | H02J9/06 | H02M1/14,2020009027,中国
H02M3/07 | H02M1/32,2020009027,中国
H02M3/00 | H02H7/12,2020009027,中国
G01R31/00 | G01R19/00,2020009027,中国
H02M1/44 | H02M1/14,2020009027,中国
H01Q1/42 | H01Q17/00 | H01Q15/00,2020009027,中国
B25H5/00 | B64F5/40,2020009027,中国
B25H5/00 | B64F5/40,2020009027,中国
B64C27/04 | H02K31/00,2020009028,俄罗斯
B64C39/06 | B64C29/00 | B64D27/02,2020009029,中国
B64C39/06 | B64C29/00 | B64D27/02,2020009029,中国
B64C29/00 | B64C27/26 | B64D27/24 | B64C39/08,2020009029,美国
B64C29/00 | B64C15/12 | B64C15/00 | B64C1/00 | B64C3/00 | B64C3/10 | B64C11/00 | B64D27/00 | B64D35/00,2020009029,欧洲专利局
B64F1/22,2020009030,中国
B64D1/16 | B64C27/08 | A01C17/00 | A01K61/80,2020009030,中国
B63B35/00 | B63B45/00 | B63H21/20,2020009030,中国
B64F5/60 | G06M1/27 | G01M15/02,2020009030,中国
H02P5/74,2020009030,中国
H02P5/74,2020009030,中国
H01F41/04 | H01F6/06,2020009030,中国
B64C15/14 | B64C29/00 | F04D25/06,2020009030,美国
B64C15/14 | B64C29/00 | F04D25/06,2020009030,美国
H02K5/10 | B64D27/24 | B64D27/02 | B60L50/40 | B60L50/60 | H02K7/18 | H02K11/00 | H02K11/30 | H02K21/22 | H02K7/116,2020010001,美国
H02K5/10 | B64D27/24 | B64D27/02 | B60L50/40 | B60L50/60 | H02K7/18 | H02K7/116 | H02K11/00 | H02K11/30 | H02K21/22,2020010001,美国
B64D41/00 | B64D27/10 | F02C3/08 | F02C6/00 | H02K11/33,2020010001,美国
B64D27/24 | B64D27/12 | B64D37/30 | B64D29/00,2020010001,世界知识产权组织
B64D27/24 | B64D27/12 | B64D29/00 | B64D37/30,2020010001,世界知识产权组织
B64D27/24 | B64D27/12 | B64D29/00 | B64D37/30,2020010001,欧洲专利局
B64D27/24 | B64D27/12 | B64D37/30 | B64D29/00,2020010001,欧洲专利局
0,2020010001,世界知识产权组织
0,2020010001,世界知识产权组织
B64D33/08 | B64D29/00 | B64C7/02 | F02C7/12 | B64D27/02,2020010001,世界知识产权组织
B64D33/08 | B64D29/00 | B64C7/02 | F02C7/12 | B64D27/02,2020010001,欧洲专利局
0,2020010001,世界知识产权组织
H01M50/209 | B60K1/04 | B60L3/00 | B60L50/64 | H01M10/613 | H01M10/625 | H01M10/647 | H01M10/6555 | H01M10/6557 | H01M10/6568 | H01M50/242 | H01M50/249,2020010001,中国
B60L50/64 | H01M10/647 | B60L50/60 | H01M10/643 | H01M10/6568 | H01M10/6555 | H01M50/509 | H01M50/249 | H01M10/625,2020010001,美国
H01M10/04 | H01M10/613 | H01M10/625 | H01M10/647 | H01M10/6555 | H01M10/6557 | H01M10/6568 | B60L3/00 | B60L50/64 | B60L50/60 | B60K1/04,2020010001,世界知识产权组织
H01M10/04 | H01M10/613 | H01M10/625 | H01M10/647 | H01M10/6555 | H01M10/6557 | H01M10/6568 | B60L3/00 | B60L50/64 | B60L50/60 | B60K1/04,2020010001,欧洲专利局
B64D27/24 | B64C27/68 | B64C27/00 | B64C25/34,2020010002,德国
B60V1/08 | B61B13/08 | B64C31/06 | B60L13/03,2020010002,俄罗斯
H01B19/00 | B22C9/22 | B29C45/14 | B29C70/88,2020010005,西班牙
H01B19/00 | B22C9/22 | B29C45/14 | B29C70/88,2020010005,西班牙
G06Q50/30,2020010005,日本
G06Q50/40,2020010005,日本
B64D27/00,2020010005,德国
B64D27/02 | B64D27/24 | B64D29/00 | B64D33/02 | H01M8/00 | H01M8/04111,2020010005,中国
B64D27/24 | B64D37/30 | B64D37/06 | B64D37/04,2020010005,美国
B64D27/02 | B64D27/24 | H01M8/00 | B64D29/00 | B64D33/02 | B64D41/00,2020010005,世界知识产权组织
B64D27/02 | B64D27/24 | H01M8/00 | B64D29/00 | B64D33/02 | B64D41/00,2020010005,欧洲专利局
H01M8/04111 | B64D27/24 | B64D27/02 | H01M8/00 | B64D29/00 | B64D33/02 | B64D41/00,2020010005,欧洲专利局
H02K9/22 | B64D27/24 | B64D33/10 | H02K5/18,2020010005,日本
H02K5/20 | H02K9/19 | F28F3/12,2020010005,巴西
H02K9/19 | B64D33/08 | H02K5/20 | H02K5/22,2020010005,美国
H02K5/20 | B64D33/08 | H02K5/22 | H02K9/197,2020010005,美国
H02K5/20 | H02K9/19 | F28F3/12,2020010005,世界知识产权组织
H02K5/20 | F28F3/12 | H02K9/19,2020010005,澳大利亚
H02K5/20 | H02K9/19 | F28F3/12,2020010005,新西兰
H02K5/20 | F28F3/12 | H02K9/19,2020010005,加拿大
H02K5/20 | H02K9/19 | F28F3/12,2020010005,欧洲专利局
H02K5/20 | H02K9/19 | F28F3/12,2020010005,欧洲专利局
H01M10/613 | H01M10/625 | H01M10/643 | H01M10/6555 | H01M10/6561 | H01M10/6566 | H01M50/213 | H01M50/249 | H01M50/502 | H01M50/519,2020010006,世界知识产权组织
H01M10/613 | H01M10/625 | H01M10/643 | H01M10/6555 | H01M10/6561 | H01M10/6566 | H01M50/213 | H01M50/249 | H01M50/502 | H01M50/519,2020010006,欧洲专利局
H01M50/213 | H01M50/22 | H01M50/249 | H01M50/358 | H01M50/375 | H01M50/505 | H01M50/519 | H01M50/526 | H01M10/613 | H01M10/625 | H01M10/643 | H01M10/6561 | H01M10/6566 | H01M10/6555,2020010006,世界知识产权组织
H01M50/213 | H01M50/22 | H01M50/249 | H01M50/358 | H01M50/375 | H01M50/505 | H01M50/519 | H01M50/526 | H01M10/613 | H01M10/625 | H01M10/643 | H01M10/6561 | H01M10/6566 | H01M10/6555,2020010006,欧洲专利局
G08B13/12,2020010006,奥地利
G08B13/12 | B64D11/06,2020010006,欧洲专利局
G08B13/12 | B64D11/06,2020010006,欧洲专利局
B64D33/08 | B64D29/00 | B64C27/28 | B64C29/00 | B64C27/20 | B64D27/24,2020010007,德国
B64D29/00 | B64D27/26 | B64D33/08 | B64D27/24,2020010007,美国
B64D29/00 | B64D27/24 | B64D27/26 | B64D33/08 | B64C29/00,2020010007,美国
B64D33/08 | B64D29/00 | B64D27/24 | B64C27/20 | B64C27/28 | B64C29/00,2020010007,世界知识产权组织
B64D33/08 | B64D29/00 | B64D27/24 | B64C27/20 | B64C27/28 | B64C29/00,2020010007,欧洲专利局
B64D33/08 | B64D29/00 | B64D27/24 | B64C27/20 | B64C27/28 | B64C29/00,2020010007,欧洲专利局
B64D33/08,2020010007,中国
B64C29/00,2020010007,印度
A63G1/10 | A63G1/30,2020010008,中国
0,2020010008,菲律宾
B64D39/00,2020010008,中国
G01N29/06 | G01N29/265,2020010009,中国
0,2020010009,英国
B64D27/24 | B64C11/48 | B64C27/20 | B64D15/06 | B64D15/12 | B64D35/06 | F02K3/068 | F02K3/072 | F02K3/08 | F02K5/00 | H02K7/18,2020010009,英国
B60L53/62 | B60L53/66 | B60L53/30 | B60L58/13 | G01C21/34,2020010009,美国
B60L53/62 | B60L53/66 | G01C21/34 | B60L58/13 | B60L53/30,2020010009,美国
F02K3/04 | F02C3/08 | F02C7/04 | F02C7/057 | F02C7/22 | F02C7/224 | F02C6/00 | F02K1/82 | F23R3/28 | F23R3/04 | F23R3/52,2020010010,中国
B64C27/08 | B64C25/62 | B64D47/08 | B64D47/00 | H02J7/35 | A01M29/18 | A01M29/10,2020010010,中国
B64C27/22 | B64C27/08 | B64D5/00,2020010012,日本
B64D5/00 | B64D3/00 | B64C27/08,2020010012,日本
B64C25/40 | B64F1/00,2020010012,世界知识产权组织
0,2020010012,英国
B64D13/08 | B64C3/00 | B64C21/02 | F02C7/12,2020010012,英国
G01M13/021 | G01M13/025,2020010012,世界知识产权组织
B64C1/40 | B64F5/10,2020010013,中国
F02K1/72 | F02K1/76,2020010013,法国
F02K1/72 | F02K1/76,2020010013,法国
B66F9/075 | B66F9/18 | B66F9/12 | B66F9/20 | B66F17/00 | B60L53/80,2020010013,中国
H02J4/00,2020010013,奥地利
B64D41/00 | H02J4/00 | F02C3/04 | F02C7/32 | B64D13/06,2020010013,欧洲专利局
H02J4/00 | B64D41/00 | F02C3/08 | B64D13/06 | B64F1/34,2020010013,欧洲专利局
H02K9/06 | H02K3/40 | H02K9/26,2020010013,美国
H02K9/04 | H02K9/06 | H02K3/40,2020010013,世界知识产权组织
H02K9/04 | H02K9/06 | H02K3/40,2020010013,欧洲专利局
B64C9/00,2020010014,中国
G09B9/08 | G09B9/12 | G09B9/16 | G09B9/30,2020010014,中国
B64C9/00,2020010014,中国
H02J7/00,2020010014,中国
F28D15/02 | F28D15/06 | B64D33/08 | F02C6/20 | F02C7/12 | H02K9/20 | H02K9/26 | H02K11/25 | H02K11/33 | B64D27/24 | B64D27/02,2020010014,美国
B64D25/10 | B64D17/72,2020010015,中国
G08G5/00 | B64D27/24 | G01C21/34,2020010015,日本
G08G5/00 | B64D27/24 | G01C21/34,2020010015,日本
B64F3/02,2020010016,中国
B64C27/08 | B64C27/12 | B64C27/20 | B64D27/08 | B64D27/24 | B64D31/06,2020010016,韩国
B64C27/12 | B64D27/24 | B64D35/08,2020010016,加拿大
B64C27/12 | B64D27/24 | B64D35/08,2020010016,加拿大
H02K1/16 | B64D35/02 | B64D35/04 | H02K1/27 | H02K3/28 | H02K3/487 | H02K3/12,2020010016,美国
B64F1/36 | B64D13/08,2020010019,俄罗斯
A62B35/00 | E04H6/44,2020010019,中国
B64D1/00 | B64D1/08 | B64D1/12,2020010019,乌克兰
B01F3/04 | B01F15/00 | B01F11/02 | B01F15/06 | B64F5/30,2020010019,中国
H02J4/00 | H02J7/00 | H02J9/00 | H02J9/06,2020010019,中国
A01M29/16 | A01M29/10,2020010019,中国
A01M29/16 | A01M29/10,2020010019,中国
B66F5/02,2020010019,美国
B29C73/12 | B29C35/08 | B29L31/30,2020010020,中国
A01M29/10 | A01M29/18 | B64D45/00 | H02J7/35,2020010020,中国
B64C29/00,2020010020,墨西哥
B24B9/00 | B24B41/06 | B24B41/02 | B24B47/12,2020010021,中国
B64F5/10,2020010021,中国
B24B29/04 | B24B41/00 | B24B41/06 | B24B47/12 | B24B55/00,2020010021,中国
G08G5/00,2020010021,中国
G05B19/042,2020010021,中国
G05B19/042,2020010021,中国
G08G5/00,2020010021,中国
B64C27/32 | B64C27/14,2020010021,世界知识产权组织
B64C27/08 | B64D27/02,2020010022,中国
G06F30/20 | G06F111/10,2020010022,中国
F02C9/00 | F02C9/48 | F02C7/275 | H02P9/48,2020010023,中国
B64C39/02 | H01M50/249 | H01M50/244 | B64F5/50,2020010023,中国
G01N27/22 | B64D11/02,2020010023,德国
G06F30/15 | G05B19/042 | G01D21/02 | H05K7/20,2020010023,中国
B60L53/16 | B60L53/35 | B60L53/53 | E01F3/00,2020010023,中国
B64C27/12 | B64C27/32 | B64D27/24 | F16H7/02 | F16H7/08,2020010026,韩国
G06Q50/30 | B64C29/02 | B64D27/24 | B64F1/12,2020010026,日本
G06Q50/30 | B64C29/02 | B64D27/24 | B64F1/12,2020010026,日本
G06Q10/08,2020010026,日本
G08G1/13 | B64C29/02 | B64F1/12 | G08G5/00 | G01C21/34 | G06Q50/10,2020010026,日本
G08G1/13 | B64C29/02 | B64F1/12 | G08G5/00 | G01C21/34 | G06Q50/10,2020010026,日本
B64C39/02 | B64C39/00 | B64C39/06 | B64D27/20 | F03H1/00,2020010026,韩国
B64C27/57 | B64D27/24 | B64C27/04 | H02P5/46,2020010026,日本
G01S19/14 | G01S19/33 | G01S19/42 | G08C17/02,2020010026,中国
B64C13/50 | B64C9/24 | B64D29/02 | B64D27/24 | B64D41/00 | B64D31/06 | B64C13/26 | B64C11/00 | B64C9/18,2020010026,美国
B01D53/04 | B64D13/06,2020010027,中国
G01M9/06 | G01M9/08,2020010027,中国
G01M9/06 | G01M9/08,2020010027,中国
B66F9/22 | B66F9/12 | B66F9/075,2020010027,中国
B66F7/08 | B66F7/28 | F15B11/17 | F15B21/00,2020010027,中国
G05B19/042 | B64C1/14,2020010027,中国
G05B19/042 | B64C1/14,2020010027,中国
F16F15/02 | F16F15/023 | F16F15/08 | H02S20/30 | H05K5/02 | H05K7/20,2020010028,中国
0,2020010028,俄罗斯
B64G1/40,2020010028,俄罗斯
B64D27/24 | B60L50/40 | B60L50/60 | B60L58/12,2020010028,世界知识产权组织
F02C7/32 | B64D27/00 | F02C7/275 | F02C6/00 | F02K3/06 | F02K5/00,2020010028,法国
F01D15/10 | F01D19/00 | F02C7/268 | F02C7/32 | F02C7/36 | H02K7/18,2020010029,法国
F01D15/10 | F01D19/00 | F02C7/268 | F02C7/32 | F02C7/36 | H02K7/18,2020010029,法国
B64D13/00,2020010029,中国
0,2020010029,美国
F02C9/26 | F02C7/22 | C12M1/38 | C12M1/24 | C12M1/02,2020010030,中国
G05D1/10,2020010030,中国
F16K11/085 | B64D13/06,2020010030,中国
G01N25/20,2020010030,中国
F28F17/00 | F25B39/02,2020010030,中国
B64D1/16 | B64D47/08 | B64C27/08 | B08B7/00 | H02G1/02,2020010030,中国
B64D31/06 | B64D27/02 | B64D27/24 | B64D35/08 | B64D41/00,2020010030,美国
B64D31/06 | B64D27/02 | B64D27/24 | B64D35/08 | B64D41/00,2020010030,美国
H02J1/00,2020010030,中国
B21C37/02 | B21J5/00 | B21B3/00 | B21B37/00 | B21B37/74 | C22C1/02 | C22C19/05 | C22B9/18,2020011002,中国
B60L50/60 | H02J7/00,2020011002,中国
B64C27/10 | B64C27/12 | B64C27/68 | B64C27/52,2020011002,德国
B64C27/10 | B64C27/12 | B64C27/68 | B64C27/52,2020011002,德国
F16L3/10 | F16L3/237 | B64C1/40 | H02G3/04 | H02G3/32 | H02G3/00 | F16L3/06,2020011002,欧洲专利局
F16L3/10 | F16L3/237 | B64C1/40 | H02G3/04 | H02G3/32 | H02G3/00 | F16L3/06,2020011002,欧洲专利局
B64C3/26,2020011003,德国
C08G14/06,2020011004,中国
H01B7/42 | H02K3/02 | H02K3/04 | H02K9/00,2020011004,法国
H01R13/502 | H01R13/73,2020011004,中国
B64D27/24 | B64C29/00,2020011005,美国
B64D27/02 | B64D27/24 | B64D35/02 | H02J1/10 | H02J7/14 | H02J7/34,2020011005,世界知识产权组织
B64D27/02 | B64D27/24 | B64D35/02 | H02J1/10 | H02J7/14 | H02J7/34,2020011005,欧洲专利局
H02G1/02,2020011005,欧亚专利局
B64C39/02 | B64C27/08 | B64C27/12 | B64D35/04 | B64D27/04,2020011006,中国
B64C39/02 | B64C27/08 | B64C27/12 | B64D35/04 | B64D27/04,2020011006,中国
B64D47/08 | B64D47/00 | B64C25/62 | B64C25/10 | B64C25/24 | B64C27/08 | H04N5/225 | H04N7/18,2020011006,中国
G06F30/20 | G06F30/17 | G06F30/15 | G06T17/00 | G06F111/10 | G06F119/14,2020011006,中国
B64D27/02 | B64D33/08 | B64D33/10,2020011006,中国
B64D27/02 | B64D33/08 | B64D33/10,2020011006,中国
B64D27/02 | B64D27/24 | H02J1/12 | H02J7/14,2020011006,中国
B64D27/02 | B64D27/24 | H02J1/12 | H02J7/14,2020011006,中国
B64C29/00 | B64C39/08,2020011006,美国
B64F1/00 | B64C25/40 | B64F5/60 | B64F1/305 | B64D47/08,2020011006,美国
B64F1/00 | B64C25/32 | B64D47/08 | B64F1/305,2020011006,美国
B64F1/305 | G08G5/00 | B64C25/40 | B64F1/00 | B64F1/30,2020011007,印度
B64C27/14 | B64D35/04,2020011009,中国
B64D39/00 | B64D39/04,2020011009,中国
E05B63/00 | E05B63/14 | E05B47/00 | E05B17/22 | B64C1/14,2020011009,中国
E05B63/00 | E05B63/14 | E05B47/00 | E05B17/22 | B64C1/14,2020011009,中国
0,2020011009,英国
B64F1/00 | B64C25/40 | G08G5/06,2020011009,英国
B64F1/00 | B64C25/40 | G08G5/06,2020011009,英国
B64C13/50 | H02P6/04,2020011010,中国
H02G1/02,2020011010,中国
H02J50/20 | H02J50/70 | H02J50/80 | B64D27/24 | B64D31/04 | B64D31/06 | H01G11/00,2020011010,法国
B64D35/00,2020011010,中国
B64C29/00 | B64D27/24 | B64D35/00,2020011010,世界知识产权组织
B64C29/00 | B64D27/24 | B64D35/00,2020011010,欧洲专利局
B64C29/00 | B64D27/24 | B64D35/00,2020011010,欧洲专利局
F16K24/00 | F16K17/00,2020011011,斯洛文尼亚
G06F30/20 | G01S19/01,2020011011,中国
G06F30/20 | G01S19/01,2020011011,中国
B64C27/52 | B64C27/08 | B64C27/32,2020011011,中国
B64C27/52 | B64C27/08 | B64C27/32,2020011011,中国
B64C27/08 | B64C39/02 | B64D47/08 | B64D27/24,2020011012,中国
E01C23/01 | E01H1/10,2020011012,中国
G01R31/28,2020011012,中国
B64D45/06,2020011012,中国
G01C11/02 | B64D47/08 | H04N5/232,2020011012,中国
B64D27/24 | H02J4/00 | B64D41/00,2020011012,美国
B64D27/02 | H02J4/00,2020011012,世界知识产权组织
B64D27/02 | H02J4/00,2020011012,欧洲专利局
B64D27/02,2020011012,中国
F02C3/113,2020011012,奥地利
F02C7/36,2020011012,奥地利
F02C3/113 | B64D27/24 | B64D35/08 | F01D15/10 | F02C7/36 | F02K5/00,2020011012,欧洲专利局
F02C3/113 | B64D27/24 | B64D35/08 | F01D15/10 | F02C7/36 | F02K5/00,2020011012,欧洲专利局
F02C7/36 | F02K5/00 | B64D35/08 | F02C3/113 | F01D15/10 | B64D27/24,2020011012,欧洲专利局
F02C7/36 | F02K5/00 | B64D35/08 | F02C3/113 | F01D15/10 | B64D27/24,2020011012,欧洲专利局
F03B17/00 | H02K53/00,2020011013,巴西
